Date,000001.SS,BTC-USD,BZ=F,ETH-USD,GC=F,SI=F,TNX,USDTRY=X,XRP-USD,XU100.IS,^GDAXI,^GSPC,^N225,^NDX,^VIX,Regime
2021-05-12,3462.75,49150.53515625,69.31999969482422,3785.8486328125,1822.5999755859373,27.231000900268555,1.149999976158142,8.28950023651123,1.247864007949829,1441.2923583984375,15150.2197265625,4063.0400390625,28147.509765625,13001.6298828125,27.59000015258789,2
2021-05-13,3429.5400390625,49716.19140625,67.05000305175781,3715.1484375,1823.800048828125,27.04400062561035,1.149999976158142,8.432900428771973,1.3589099645614624,1441.2923583984375,15199.6796875,4112.5,27448.009765625,13109.150390625,23.1299991607666,0
2021-05-14,3490.3798828125,49880.53515625,68.70999908447266,4079.057373046875,1837.9000244140625,27.35300064086914,1.149999976158142,8.49940013885498,1.4029170274734497,1441.2923583984375,15416.6396484375,4173.85009765625,28084.470703125,13393.1201171875,18.809999465942383,0
2021-05-15,3490.3798828125,46760.1875,68.70999908447266,3638.1220703125,1837.9000244140625,27.35300064086914,1.149999976158142,8.49940013885498,1.4858800172805786,1441.2923583984375,15416.6396484375,4173.85009765625,28084.470703125,13393.1201171875,18.809999465942383,0
2021-05-16,3490.3798828125,46456.05859375,68.70999908447266,3587.506103515625,1837.9000244140625,27.35300064086914,1.149999976158142,8.49940013885498,1.452605962753296,1441.2923583984375,15416.6396484375,4173.85009765625,28084.470703125,13393.1201171875,18.809999465942383,0
2021-05-17,3517.6201171875,43537.51171875,69.45999908447266,3282.397705078125,1867.5,28.26000022888184,1.149999976158142,8.445099830627441,1.4962999820709229,1454.2923583984375,15396.6201171875,4163.2900390625,27824.830078125,13312.91015625,19.71999931335449,0
2021-05-18,3529.010009765625,42909.40234375,68.70999908447266,3380.070068359375,1867.800048828125,28.31399917602539,1.149999976158142,8.302020072937012,1.5907340049743652,1459.59228515625,15386.580078125,4127.830078125,28406.83984375,13217.6796875,21.34000015258789,0
2021-05-19,3510.9599609375,37002.44140625,66.66000366210938,2460.67919921875,1881.300048828125,28.007999420166016,1.149999976158142,8.35513973236084,1.0703129768371582,1459.59228515625,15113.5595703125,4115.68017578125,28044.44921875,13237.91015625,22.18000030517578,2
2021-05-20,3506.93994140625,40782.73828125,65.11000061035156,2784.294189453125,1881.800048828125,28.052000045776367,1.149999976158142,8.410599708557129,1.1855369806289673,1449.7923583984375,15370.259765625,4159.1201171875,28098.25,13494.08984375,20.670000076293945,0
2021-05-21,3486.56005859375,37304.69140625,66.44000244140625,2430.621337890625,1876.699951171875,27.472999572753903,1.149999976158142,8.36931037902832,1.0069760084152222,1451.7923583984375,15437.509765625,4155.85986328125,28317.830078125,13411.740234375,20.149999618530277,0
